pkt,sample_idx,rssi,ant_array,channel,i,q,slot_duration,sample_rate,filtering
2,28,-54,6,3,53,-17,2,1,0
2,29,-54,6,3,-155,-170,2,1,0
2,30,-54,6,3,-96,66,2,1,0
2,31,-54,6,3,55,2,2,1,0
2,32,-54,6,3,-108,-194,2,1,0
2,33,-54,6,3,-110,31,2,1,0
2,34,-54,6,3,53,22,2,1,0
2,35,-54,6,3,-33,-225,2,1,0
2,36,-54,6,3,-120,0,2,1,0
2,37,-54,6,3,41,30,2,1,0
2,38,-54,6,3,7,-223,2,1,0
2,39,-54,6,3,-117,-26,2,1,0
2,40,-54,6,3,34,43,2,1,0
2,41,-54,6,3,91,-209,2,1,0
2,42,-54,6,3,-105,-62,2,1,0
2,43,-54,6,3,17,52,2,1,0
2,44,-54,6,3,140,-190,2,1,0
3,0,-54,6,18,-53,218,2,1,0
3,1,-54,6,18,-219,-45,2,1,0
3,2,-54,6,18,68,-213,2,1,0
3,3,-54,6,18,212,67,2,1,0
3,4,-54,6,18,-86,201,2,1,0
3,5,-54,6,18,-213,-90,2,1,0
3,6,-54,6,18,90,-202,2,1,0
3,7,-54,6,18,200,96,2,1,0
3,8,-54,6,18,167,149,2,1,0
3,9,-54,6,18,71,-68,2,1,0
3,10,-54,6,18,-68,14,2,1,0
3,11,-54,6,18,121,191,2,1,0
3,12,-54,6,18,96,-44,2,1,0
3,13,-54,6,18,-64,-6,2,1,0
3,14,-54,6,18,27,223,2,1,0
3,15,-54,6,18,102,1,2,1,0
3,16,-54,6,18,-57,-34,2,1,0
3,17,-54,6,18,-60,219,2,1,0
3,18,-54,6,18,90,42,2,1,0
3,19,-54,6,18,-31,-50,2,1,0
3,20,-54,6,18,-157,153,2,1,0
3,21,-54,6,18,69,77,2,1,0
3,22,-54,6,18,-12,-62,2,1,0
3,23,-54,6,18,-180,130,2,1,0
3,24,-54,6,18,51,91,2,1,0
3,25,-54,6,18,20,-61,2,1,0
3,26,-54,6,18,-218,45,2,1,0
3,27,-54,6,18,11,103,2,1,0
3,28,-54,6,18,31,-59,2,1,0
3,29,-54,6,18,-221,-26,2,1,0
3,30,-54,6,18,-19,99,2,1,0
3,31,-54,6,18,50,-43,2,1,0
3,32,-54,6,18,-192,-117,2,1,0
3,33,-54,6,18,-73,72,2,1,0
3,34,-54,6,18,62,-22,2,1,0
3,35,-54,6,18,-123,-182,2,1,0
3,36,-54,6,18,-94,48,2,1,0
3,37,-54,6,18,61,10,2,1,0
3,38,-54,6,18,-60,-215,2,1,0
3,39,-54,6,18,-105,9,2,1,0
3,40,-54,6,18,56,25,2,1,0
3,41,-54,6,18,34,-214,2,1,0
3,42,-54,6,18,-97,-27,2,1,0
3,43,-54,6,18,39,47,2,1,0
3,44,-54,6,18,107,-190,2,1,0
4,0,-54,6,33,219,-83,2,1,0
4,1,-54,6,33,76,222,2,1,0
4,2,-54,6,33,-226,70,2,1,0
4,3,-54,6,33,-53,-226,2,1,0
4,4,-54,6,33,227,-49,2,1,0
4,5,-54,6,33,32,235,2,1,0
4,6,-54,6,33,-230,47,2,1,0
4,7,-54,6,33,-41,-230,2,1,0
4,8,-54,6,33,-7,-235,2,1,0
4,9,-54,6,33,-116,-29,2,1,0
4,10,-54,6,33,41,43,2,1,0
4,11,-54,6,33,67,-220,2,1,0
4,12,-54,6,33,-105,-47,2,1,0
4,13,-54,6,33,31,57,2,1,0
4,14,-54,6,33,113,-202,2,1,0
4,15,-54,6,33,-80,-82,2,1,0
4,16,-54,6,33,9,59,2,1,0
4,17,-54,6,33,170,-157,2,1,0
4,18,-54,6,33,-54,-100,2,1,0
4,19,-54,6,33,-2,62,2,1,0
4,20,-54,6,33,203,-120,2,1,0
4,21,-54,6,33,-30,-105,2,1,0
4,22,-54,6,33,-25,55,2,1,0
4,23,-54,6,33,226,-42,2,1,0
4,24,-54,6,33,5,-109,2,1,0
4,25,-54,6,33,-35,49,2,1,0
4,26,-54,6,33,231,12,2,1,0
4,27,-54,6,33,26,-114,2,1,0
4,28,-54,6,33,-52,31,2,1,0
4,29,-54,6,33,212,87,2,1,0
4,30,-54,6,33,61,-98,2,1,0
4,31,-54,6,33,-52,28,2,1,0
4,32,-54,6,33,183,137,2,1,0
4,33,-54,6,33,84,-77,2,1,0
4,34,-54,6,33,-60,7,2,1,0
4,35,-54,6,33,151,181,2,1,0
4,36,-54,6,33,101,-54,2,1,0
4,37,-54,6,33,-59,-13,2,1,0
4,38,-54,6,33,97,211,2,1,0
4,39,-54,6,33,115,-22,2,1,0
4,40,-54,6,33,-55,-28,2,1,0
4,41,-54,6,33,47,230,2,1,0
4,42,-54,6,33,116,0,2,1,0
4,43,-54,6,33,-51,-36,2,1,0
4,44,-54,6,33,-5,235,2,1,0
5,0,-54,6,11,87,-214,2,1,0
5,1,-54,6,11,211,73,2,1,0
5,2,-54,6,11,-100,198,2,1,0
5,3,-54,6,11,-194,-115,2,1,0
5,4,-54,6,11,114,-192,2,1,0
5,5,-54,6,11,185,129,2,1,0
5,6,-54,6,11,-112,191,2,1,0
5,7,-54,6,11,-201,-108,2,1,0
5,8,-54,6,11,-181,-130,2,1,0
5,9,-54,6,11,-88,70,2,1,0
5,10,-54,6,11,66,-12,2,1,0
5,11,-54,6,11,-112,-192,2,1,0
5,12,-54,6,11,-103,37,2,1,0
5,13,-54,6,11,66,17,2,1,0
5,14,-54,6,11,-68,-217,2,1,0
5,15,-54,6,11,-107,18,2,1,0
5,16,-54,6,11,59,21,2,1,0
5,17,-54,6,11,21,-219,2,1,0
5,18,-54,6,11,-108,-25,2,1,0
5,19,-54,6,11,47,44,2,1,0
5,20,-54,6,11,30,-222,2,1,0
5,21,-54,6,11,-104,-35,2,1,0
5,22,-54,6,11,34,58,2,1,0
5,23,-54,6,11,95,-203,2,1,0
5,24,-54,6,11,-86,-70,2,1,0
5,25,-54,6,11,16,63,2,1,0
5,26,-54,6,11,159,-156,2,1,0
5,27,-54,6,11,-61,-90,2,1,0
5,28,-54,6,11,9,62,2,1,0
5,29,-54,6,11,192,-111,2,1,0
5,30,-54,6,11,-37,-108,2,1,0
5,31,-54,6,11,-8,63,2,1,0
5,32,-54,6,11,223,-40,2,1,0
5,33,-54,6,11,-3,-114,2,1,0
5,34,-54,6,11,-43,47,2,1,0
5,35,-54,6,11,215,2,2,1,0
5,36,-54,6,11,30,-107,2,1,0
5,37,-54,6,11,-50,36,2,1,0
5,38,-54,6,11,208,65,2,1,0
5,39,-54,6,11,56,-95,2,1,0
5,40,-54,6,11,-53,30,2,1,0
5,41,-54,6,11,185,126,2,1,0
5,42,-54,6,11,69,-80,2,1,0
5,43,-54,6,11,-64,17,2,1,0
5,44,-54,6,11,158,163,2,1,0
6,0,-53,6,26,169,170,2,1,0
6,1,-53,6,26,-164,167,2,1,0
6,2,-53,6,26,-165,-167,2,1,0
6,3,-53,6,26,163,-162,2,1,0
6,4,-53,6,26,164,169,2,1,0
6,5,-53,6,26,-170,148,2,1,0
6,6,-53,6,26,-144,-186,2,1,0
6,7,-53,6,26,196,-121,2,1,0
6,8,-53,6,26,214,-90,2,1,0
6,9,-53,6,26,-10,-109,2,1,0
6,10,-53,6,26,-33,63,2,1,0
6,11,-53,6,26,232,-7,2,1,0
6,12,-53,6,26,27,-109,2,1,0
6,13,-53,6,26,-47,52,2,1,0
6,14,-53,6,26,226,54,2,1,0
6,15,-53,6,26,53,-97,2,1,0
6,16,-53,6,26,-66,30,2,1,0
6,17,-53,6,26,184,146,2,1,0
6,18,-53,6,26,68,-83,2,1,0
6,19,-53,6,26,-68,-9,2,1,0
6,20,-53,6,26,108,203,2,1,0
6,21,-53,6,26,105,-24,2,1,0
6,22,-53,6,26,-63,-28,2,1,0
6,23,-53,6,26,14,230,2,1,0
6,24,-53,6,26,108,9,2,1,0
6,25,-53,6,26,-56,-46,2,1,0
6,26,-53,6,26,-45,229,2,1,0
6,27,-53,6,26,95,47,2,1,0
6,28,-53,6,26,-34,-67,2,1,0
6,29,-53,6,26,-146,187,2,1,0
6,30,-53,6,26,64,88,2,1,0
6,31,-53,6,26,-13,-71,2,1,0
6,32,-53,6,26,-203,113,2,1,0
6,33,-53,6,26,33,103,2,1,0
6,34,-53,6,26,15,-70,2,1,0
6,35,-53,6,26,-231,28,2,1,0
6,36,-53,6,26,-9,103,2,1,0
6,37,-53,6,26,47,-57,2,1,0
6,38,-53,6,26,-224,-47,2,1,0
6,39,-53,6,26,-52,91,2,1,0
6,40,-53,6,26,58,-41,2,1,0
6,41,-53,6,26,-185,-139,2,1,0
6,42,-53,6,26,-83,73,2,1,0
6,43,-53,6,26,70,-9,2,1,0
6,44,-53,6,26,-123,-198,2,1,0
7,0,-54,6,4,-89,-215,2,1,0
7,1,-54,6,4,215,-94,2,1,0
7,2,-54,6,4,59,225,2,1,0
7,3,-54,6,4,-226,42,2,1,0
7,4,-54,6,4,-20,-229,2,1,0
7,5,-54,6,4,232,-36,2,1,0
7,6,-54,6,4,23,235,2,1,0
7,7,-54,6,4,-234,9,2,1,0
7,8,-54,6,4,-234,-9,2,1,0
7,9,-54,6,4,-30,100,2,1,0
7,10,-54,6,4,59,-41,2,1,0
7,11,-54,6,4,-204,-119,2,1,0
7,12,-54,6,4,-63,88,2,1,0
7,13,-54,6,4,70,-23,2,1,0
7,14,-54,6,4,-177,-166,2,1,0
7,15,-54,6,4,-92,46,2,1,0
7,16,-54,6,4,73,-1,2,1,0
7,17,-54,6,4,-93,-208,2,1,0
7,18,-54,6,4,-103,8,2,1,0
7,19,-54,6,4,67,28,2,1,0
7,20,-54,6,4,-4,-229,2,1,0
7,21,-54,6,4,-109,-25,2,1,0
7,22,-54,6,4,52,48,2,1,0
7,23,-54,6,4,89,-211,2,1,0
7,24,-54,6,4,-85,-67,2,1,0
7,25,-54,6,4,27,68,2,1,0
7,26,-54,6,4,163,-161,2,1,0
7,27,-54,6,4,-48,-95,2,1,0
7,28,-54,6,4,-2,74,2,1,0
7,29,-54,6,4,211,-81,2,1,0
7,30,-54,6,4,-26,-108,2,1,0
7,31,-54,6,4,-28,65,2,1,0
7,32,-54,6,4,234,6,2,1,0
7,33,-54,6,4,9,-99,2,1,0
7,34,-54,6,4,-53,56,2,1,0
7,35,-54,6,4,201,110,2,1,0
7,36,-54,6,4,58,-90,2,1,0
7,37,-54,6,4,-72,25,2,1,0
7,38,-54,6,4,176,150,2,1,0
7,39,-54,6,4,89,-60,2,1,0
7,40,-54,6,4,-69,6,2,1,0
7,41,-54,6,4,80,215,2,1,0
7,42,-54,6,4,105,-25,2,1,0
7,43,-54,6,4,-67,-26,2,1,0
7,44,-54,6,4,25,221,2,1,0
8,0,-54,6,19,209,-75,2,1,0
8,1,-54,6,19,74,214,2,1,0
8,2,-54,6,19,-224,54,2,1,0
8,3,-54,6,19,-58,-218,2,1,0
8,4,-54,6,19,221,-46,2,1,0
8,5,-54,6,19,51,226,2,1,0
8,6,-54,6,19,-226,47,2,1,0
8,7,-54,6,19,-49,-222,2,1,0
8,8,-54,6,19,-26,-227,2,1,0
8,9,-54,6,19,-114,-9,2,1,0
8,10,-54,6,19,51,46,2,1,0
8,11,-54,6,19,41,-226,2,1,0
8,12,-54,6,19,-98,-45,2,1,0
8,13,-54,6,19,35,56,2,1,0
8,14,-54,6,19,96,-198,2,1,0
8,15,-54,6,19,-81,-76,2,1,0
8,16,-54,6,19,18,65,2,1,0
8,17,-54,6,19,141,-182,2,1,0
8,18,-54,6,19,-58,-99,2,1,0
8,19,-54,6,19,-3,65,2,1,0
8,20,-54,6,19,188,-129,2,1,0
8,21,-54,6,19,-41,-106,2,1,0
8,22,-54,6,19,-11,67,2,1,0
8,23,-54,6,19,215,-70,2,1,0
8,24,-54,6,19,-17,-113,2,1,0
8,25,-54,6,19,-34,54,2,1,0
8,26,-54,6,19,220,-12,2,1,0
8,27,-54,6,19,17,-113,2,1,0
8,28,-54,6,19,-48,45,2,1,0
8,29,-54,6,19,217,61,2,1,0
8,30,-54,6,19,54,-90,2,1,0
8,31,-54,6,19,-56,31,2,1,0
8,32,-54,6,19,197,120,2,1,0
8,33,-54,6,19,81,-80,2,1,0
8,34,-54,6,19,-67,16,2,1,0
8,35,-54,6,19,156,163,2,1,0
8,36,-54,6,19,99,-48,2,1,0
8,37,-54,6,19,-69,2,2,1,0
8,38,-54,6,19,97,208,2,1,0
8,39,-54,6,19,101,-45,2,1,0
8,40,-54,6,19,-67,-15,2,1,0
8,41,-54,6,19,59,213,2,1,0
8,42,-54,6,19,111,4,2,1,0
8,43,-54,6,19,-57,-38,2,1,0
8,44,-54,6,19,-22,226,2,1,0
9,0,-54,6,34,199,115,2,1,0
9,1,-54,6,34,-114,196,2,1,0
9,2,-54,6,34,-188,-129,2,1,0
9,3,-54,6,34,123,-187,2,1,0
9,4,-54,6,34,176,147,2,1,0
9,5,-54,6,34,-148,173,2,1,0
9,6,-54,6,34,-180,-140,2,1,0
9,7,-54,6,34,161,-165,2,1,0
9,8,-54,6,34,178,-149,2,1,0
9,9,-54,6,34,-53,-95,2,1,0
9,10,-54,6,34,-6,77,2,1,0
9,11,-54,6,34,222,-78,2,1,0
9,12,-54,6,34,-10,-109,2,1,0
9,13,-54,6,34,-31,71,2,1,0
9,14,-54,6,34,236,8,2,1,0
9,15,-54,6,34,33,-104,2,1,0
9,16,-54,6,34,-52,52,2,1,0
9,17,-54,6,34,202,117,2,1,0
9,18,-54,6,34,68,-85,2,1,0
9,19,-54,6,34,-67,23,2,1,0
9,20,-54,6,34,156,182,2,1,0
9,21,-54,6,34,94,-52,2,1,0
9,22,-54,6,34,-71,-2,2,1,0
9,23,-54,6,34,70,218,2,1,0
9,24,-54,6,34,104,-16,2,1,0
9,25,-54,6,34,-58,-34,2,1,0
9,26,-54,6,34,2,230,2,1,0
9,27,-54,6,34,97,34,2,1,0
9,28,-54,6,34,-51,-54,2,1,0
9,29,-54,6,34,-102,205,2,1,0
9,30,-54,6,34,89,52,2,1,0
9,31,-54,6,34,-28,-73,2,1,0
9,32,-54,6,34,-159,171,2,1,0
9,33,-54,6,34,48,96,2,1,0
9,34,-54,6,34,0,-75,2,1,0
9,35,-54,6,34,-216,72,2,1,0
9,36,-54,6,34,15,112,2,1,0
9,37,-54,6,34,29,-67,2,1,0
9,38,-54,6,34,-226,17,2,1,0
9,39,-54,6,34,-32,104,2,1,0
9,40,-54,6,34,49,-54,2,1,0
9,41,-54,6,34,-212,-75,2,1,0
9,42,-54,6,34,-56,94,2,1,0
9,43,-54,6,34,74,-26,2,1,0
9,44,-54,6,34,-175,-150,2,1,0
10,0,-54,6,12,-20,-216,2,1,0
10,1,-54,6,12,222,-17,2,1,0
10,2,-54,6,12,2,219,2,1,0
10,3,-54,6,12,-214,14,2,1,0
10,4,-54,6,12,-9,-212,2,1,0
10,5,-54,6,12,216,-2,2,1,0
10,6,-54,6,12,-3,226,2,1,0
10,7,-54,6,12,-218,-4,2,1,0
10,8,-54,6,12,-217,-50,2,1,0
10,9,-54,6,12,-43,96,2,1,0
10,10,-54,6,12,68,-41,2,1,0
10,11,-54,6,12,-187,-128,2,1,0
10,12,-54,6,12,-71,78,2,1,0
10,13,-54,6,12,77,-15,2,1,0
10,14,-54,6,12,-120,-200,2,1,0
10,15,-54,6,12,-96,36,2,1,0
10,16,-54,6,12,83,8,2,1,0
10,17,-54,6,12,-40,-227,2,1,0
10,18,-54,6,12,-105,-2,2,1,0
10,19,-54,6,12,69,38,2,1,0
10,20,-54,6,12,30,-227,2,1,0
10,21,-54,6,12,-99,-38,2,1,0
10,22,-54,6,12,51,59,2,1,0
10,23,-54,6,12,124,-192,2,1,0
10,24,-54,6,12,-82,-73,2,1,0
10,25,-54,6,12,20,73,2,1,0
10,26,-54,6,12,164,-158,2,1,0
10,27,-54,6,12,-45,-95,2,1,0
10,28,-54,6,12,1,75,2,1,0
10,29,-54,6,12,215,-62,2,1,0
10,30,-54,6,12,-14,-111,2,1,0
10,31,-54,6,12,-41,73,2,1,0
10,32,-54,6,12,220,43,2,1,0
10,33,-54,6,12,34,-100,2,1,0
10,34,-54,6,12,-66,49,2,1,0
10,35,-54,6,12,185,130,2,1,0
10,36,-54,6,12,72,-78,2,1,0
10,37,-54,6,12,-85,21,2,1,0
10,38,-54,6,12,139,177,2,1,0
10,39,-54,6,12,95,-53,2,1,0
10,40,-54,6,12,-80,-1,2,1,0
10,41,-54,6,12,43,215,2,1,0
10,42,-54,6,12,103,-7,2,1,0
10,43,-54,6,12,-76,-37,2,1,0
10,44,-54,6,12,-27,221,2,1,0
11,0,-54,6,27,-211,92,2,1,0
11,1,-54,6,27,-97,-209,2,1,0
11,2,-54,6,27,213,-99,2,1,0
11,3,-54,6,27,74,211,2,1,0
11,4,-54,6,27,-216,72,2,1,0
11,5,-54,6,27,-68,-217,2,1,0
11,6,-54,6,27,218,-62,2,1,0
11,7,-54,6,27,71,219,2,1,0
11,8,-54,6,27,24,234,2,1,0
11,9,-54,6,27,117,15,2,1,0
11,10,-54,6,27,-56,-46,2,1,0
11,11,-54,6,27,-35,224,2,1,0
11,12,-54,6,27,104,56,2,1,0
11,13,-54,6,27,-45,-52,2,1,0
11,14,-54,6,27,-103,200,2,1,0
11,15,-54,6,27,98,70,2,1,0
11,16,-54,6,27,-28,-61,2,1,0
11,17,-54,6,27,-160,171,2,1,0
11,18,-54,6,27,66,93,2,1,0
11,19,-54,6,27,3,-68,2,1,0
11,20,-54,6,27,-187,142,2,1,0
11,21,-54,6,27,48,104,2,1,0
11,22,-54,6,27,14,-68,2,1,0
11,23,-54,6,27,-209,96,2,1,0
11,24,-54,6,27,6,119,2,1,0
11,25,-54,6,27,23,-58,2,1,0
11,26,-54,6,27,-229,17,2,1,0
11,27,-54,6,27,-22,116,2,1,0
11,28,-54,6,27,43,-47,2,1,0
11,29,-54,6,27,-225,-63,2,1,0
11,30,-54,6,27,-62,105,2,1,0
11,31,-54,6,27,55,-41,2,1,0
11,32,-54,6,27,-195,-106,2,1,0
11,33,-54,6,27,-79,86,2,1,0
11,34,-54,6,27,63,-17,2,1,0
11,35,-54,6,27,-170,-154,2,1,0
11,36,-54,6,27,-98,68,2,1,0
11,37,-54,6,27,65,-10,2,1,0
11,38,-54,6,27,-123,-196,2,1,0
11,39,-54,6,27,-113,30,2,1,0
11,40,-54,6,27,61,21,2,1,0
11,41,-54,6,27,-37,-228,2,1,0
11,42,-54,6,27,-116,6,2,1,0
11,43,-54,6,27,58,33,2,1,0
11,44,-54,6,27,-5,-230,2,1,0
12,0,-54,6,5,217,61,2,1,0
12,1,-54,6,5,-68,213,2,1,0
12,2,-54,6,5,-215,-80,2,1,0
12,3,-54,6,5,89,-199,2,1,0
12,4,-54,6,5,200,90,2,1,0
12,5,-54,6,5,-98,200,2,1,0
12,6,-54,6,5,-205,-84,2,1,0
12,7,-54,6,5,97,-205,2,1,0
12,8,-54,6,5,106,-189,2,1,0
12,9,-54,6,5,-80,-76,2,1,0
12,10,-54,6,5,17,63,2,1,0
12,11,-54,6,5,169,-134,2,1,0
12,12,-54,6,5,-50,-95,2,1,0
12,13,-54,6,5,-2,67,2,1,0
12,14,-54,6,5,210,-106,2,1,0
12,15,-54,6,5,-36,-99,2,1,0
12,16,-54,6,5,-10,60,2,1,0
12,17,-54,6,5,223,-28,2,1,0
12,18,-54,6,5,1,-113,2,1,0
12,19,-54,6,5,-29,55,2,1,0
12,20,-54,6,5,222,21,2,1,0
12,21,-54,6,5,42,-112,2,1,0
12,22,-54,6,5,-57,44,2,1,0
12,23,-54,6,5,202,100,2,1,0
12,24,-54,6,5,54,-102,2,1,0
12,25,-54,6,5,-60,29,2,1,0
12,26,-54,6,5,192,122,2,1,0
12,27,-54,6,5,94,-72,2,1,0
12,28,-54,6,5,-71,13,2,1,0
12,29,-54,6,5,142,171,2,1,0
12,30,-54,6,5,104,-44,2,1,0
12,31,-54,6,5,-69,-1,2,1,0
12,32,-54,6,5,78,207,2,1,0
12,33,-54,6,5,110,-24,2,1,0
12,34,-54,6,5,-54,-18,2,1,0
12,35,-54,6,5,18,223,2,1,0
12,36,-54,6,5,109,17,2,1,0
12,37,-54,6,5,-56,-35,2,1,0
12,38,-54,6,5,-30,219,2,1,0
12,39,-54,6,5,105,38,2,1,0
12,40,-54,6,5,-45,-55,2,1,0
12,41,-54,6,5,-98,207,2,1,0
12,42,-54,6,5,91,65,2,1,0
12,43,-54,6,5,-26,-64,2,1,0
12,44,-54,6,5,-140,166,2,1,0
13,0,-54,6,20,171,-153,2,1,0
13,1,-54,6,20,152,170,2,1,0
13,2,-54,6,20,-176,141,2,1,0
13,3,-54,6,20,-149,-175,2,1,0
13,4,-54,6,20,193,-122,2,1,0
13,5,-54,6,20,109,198,2,1,0
13,6,-54,6,20,-200,115,2,1,0
13,7,-54,6,20,-109,-202,2,1,0
13,8,-54,6,20,-96,-215,2,1,0
13,9,-54,6,20,-108,19,2,1,0
13,10,-54,6,20,65,22,2,1,0
13,11,-54,6,20,-6,-232,2,1,0
13,12,-54,6,20,-108,-29,2,1,0
13,13,-54,6,20,46,49,2,1,0
13,14,-54,6,20,94,-212,2,1,0
13,15,-54,6,20,-94,-65,2,1,0
13,16,-54,6,20,28,65,2,1,0
13,17,-54,6,20,149,-176,2,1,0
13,18,-54,6,20,-75,-90,2,1,0
13,19,-54,6,20,1,63,2,1,0
13,20,-54,6,20,202,-102,2,1,0
13,21,-54,6,20,-18,-109,2,1,0
13,22,-54,6,20,-22,63,2,1,0
13,23,-54,6,20,226,-7,2,1,0
13,24,-54,6,20,12,-112,2,1,0
13,25,-54,6,20,-49,51,2,1,0
13,26,-54,6,20,217,62,2,1,0
13,27,-54,6,20,59,-90,2,1,0
13,28,-54,6,20,-63,31,2,1,0
13,29,-54,6,20,156,157,2,1,0
13,30,-54,6,20,99,-57,2,1,0
13,31,-54,6,20,-73,-7,2,1,0
13,32,-54,6,20,116,193,2,1,0
13,33,-54,6,20,106,-32,2,1,0
13,34,-54,6,20,-67,-21,2,1,0
13,35,-54,6,20,16,225,2,1,0
13,36,-54,6,20,109,19,2,1,0
13,37,-54,6,20,-52,-51,2,1,0
13,38,-54,6,20,-60,220,2,1,0
13,39,-54,6,20,98,40,2,1,0
13,40,-54,6,20,-40,-61,2,1,0
13,41,-54,6,20,-129,178,2,1,0
13,42,-54,6,20,77,74,2,1,0
13,43,-54,6,20,-9,-74,2,1,0
13,44,-54,6,20,-198,101,2,1,0
14,0,-54,6,35,174,-137,2,1,0
14,1,-54,6,35,136,175,2,1,0
